"service_id","date","exception_type"
"1321131445","20240510","1"
"1321131445","20240511","1"
"1321131445","20240513","1"
"1321131445","20240514","1"
"1321131445","20240515","1"
"1321131445","20240516","1"
"1321131445","20240517","1"
"1321131445","20240518","1"
"1321131445","20240520","1"
"1321131445","20240521","1"
"1321131445","20240522","1"
"1321131445","20240523","1"
"1321131445","20240524","1"
"1321131445","20240525","1"
"1321131445","20240527","1"
"1321131445","20240528","1"
"1321131445","20240529","1"
"1321131445","20240530","1"
"1321131445","20240531","1"
"1321131445","20240601","1"
"1321131445","20240603","1"
"1321131445","20240604","1"
"1321131445","20240605","1"
"1321131445","20240606","1"
"1321131445","20240607","1"
"1321131445","20240608","1"
"1321131445","20240610","1"
"1321131445","20240611","1"
"1321131445","20240612","1"
"1321131445","20240613","1"
"1321131445","20240614","1"
"1321131445","20240615","1"
"1321131445","20240617","1"
"1321131445","20240618","1"
"1321131445","20240619","1"
"1321131445","20240620","1"
"1321131445","20240621","1"
"1321131445","20240622","1"
"1321131445","20240624","1"
"1321131445","20240625","1"
"1321131445","20240626","1"
"1321131445","20240627","1"
"1321131445","20240628","1"
"1321131445","20240629","1"
"1321131445","20240701","1"
"1321131445","20240702","1"
"1321131445","20240703","1"
"1321131445","20240704","1"
"1321131445","20240705","1"
"1321131445","20240706","1"
"1321131445","20240708","1"
"1321131445","20240709","1"
"1321131445","20240710","1"
"1321131445","20240711","1"
"1321131445","20240712","1"
"1321131445","20240713","1"
"1321131445","20240715","1"
"1321131445","20240716","1"
"1321131445","20240717","1"
"1321131445","20240718","1"
"1321131445","20240719","1"
"1321131445","20240720","1"
"1321131445","20240722","1"
"1321131445","20240723","1"
"1321131445","20240724","1"
"1321131445","20240725","1"
"1321131445","20240726","1"
"1321131445","20240727","1"
"1321131445","20240729","1"
"1321131445","20240730","1"
"1321131445","20240731","1"
"1321131445","20240801","1"
"1321131445","20240802","1"
"1321131445","20240803","1"
"1321131445","20240805","1"
"1321131445","20240806","1"
"1321131445","20240807","1"
"1321131445","20240808","1"
"1321131445","20240809","1"
"1321131445","20240810","1"
"1321131445","20240812","1"
"1321131445","20240813","1"
"1321131445","20240814","1"
"1321131445","20240816","1"
"1321131445","20240817","1"
"1321131445","20240819","1"
"1321131445","20240820","1"
"1321131445","20240821","1"
"1321131445","20240822","1"
"1321131445","20240823","1"
"1321131445","20240824","1"
"1321131445","20240826","1"
"1321131445","20240827","1"
"1321131445","20240828","1"
"1321131445","20240829","1"
"1321131445","20240830","1"
"1321131445","20240831","1"
"1321131445","20240902","1"
"1321131445","20240903","1"
"1321131445","20240904","1"
"1321131445","20240905","1"
"1321131445","20240906","1"
"1321131445","20240907","1"
"1321131445","20240909","1"
"1321131445","20240910","1"
"1321131445","20240911","1"
"1321131445","20240912","1"
"1321131445","20240913","1"
"1321131445","20240914","1"
"1321131445","20240916","1"
"1321131445","20240917","1"
"1321131445","20240918","1"
"1321131445","20240919","1"
"1321131445","20240920","1"
"1321131445","20240921","1"
"1321131445","20240923","1"
"1321131445","20240924","1"
"1321131445","20240925","1"
"1321131445","20240926","1"
"1321131445","20240927","1"
"1321131445","20240928","1"
"1321131445","20240930","1"
"1321131445","20241001","1"
"1321131445","20241002","1"
"1321131445","20241003","1"
"1321131445","20241004","1"
"1321131445","20241005","1"
"1321131445","20241007","1"
"1321131445","20241008","1"
"1321131445","20210511","1"
"1321131445","20210512","1"
"1321131445","20210513","1"
"1321131445","20210514","1"
"1321131445","20210515","1"
"1321131445","20210517","1"
"1321131445","20210518","1"
"1321131445","20210519","1"
"1321131445","20210520","1"
"1321131445","20210521","1"
"1321131445","20210522","1"
"1321131445","20210524","1"
"1321131445","20210525","1"
"1321131445","20210526","1"
"1321131445","20210527","1"
"1321131445","20210528","1"
"1321131445","20210529","1"
"1321131445","20210531","1"
"1321131445","20210601","1"
"1321131445","20210603","1"
"1321131445","20210604","1"
"1321131445","20210605","1"
"1321131445","20210607","1"
"1321131445","20210608","1"
"1321131445","20210609","1"
"1321131445","20210610","1"
"1321131445","20210611","1"
"1321131445","20210612","1"
"1321131445","20210614","1"
"1321131445","20210615","1"
"1321131445","20210616","1"
"1321131445","20210617","1"
"1321131445","20210618","1"
"1321131445","20210619","1"
"1321131445","20210621","1"
"1321131445","20210622","1"
"1321131445","20210623","1"
"1321131445","20210624","1"
"1321131445","20210625","1"
"1321131445","20210626","1"
"1321131445","20210628","1"
"1321131445","20210629","1"
"1321131445","20210630","1"
"1321131445","20210701","1"
"1321131445","20210702","1"
"1321131445","20210703","1"
"1321131445","20210705","1"
"1321131445","20210706","1"
"1321131445","20210707","1"
"1321131445","20210708","1"
"1321131445","20210709","1"
"1321131445","20210710","1"
"1321131445","20210712","1"
"1321131445","20210713","1"
"1321131445","20210714","1"
"1321131445","20210715","1"
"1321131445","20210716","1"
"1321131445","20210717","1"
"1321131445","20210719","1"
"1321131445","20210720","1"
"1321131445","20210721","1"
"1321131445","20210722","1"
"1321131445","20210723","1"
"1321131445","20210724","1"
"1321131445","20210726","1"
"1321131445","20210727","1"
"1321131445","20210728","1"
"1321131445","20210729","1"
"1321131445","20210730","1"
"1321131445","20210731","1"
"1321131445","20210802","1"
"1321131445","20210803","1"
"1321131445","20210804","1"
"1321131445","20210805","1"
"1321131445","20210806","1"
"1321131445","20210807","1"
"1321131445","20210809","1"
"1321131445","20210810","1"
"1321131445","20210811","1"
"1321131445","20210812","1"
"1321131445","20210813","1"
"1321131445","20210814","1"
"1321131445","20210816","1"
"1321131445","20210817","1"
"1321131445","20210818","1"
"1321131445","20210819","1"
"1321131445","20210820","1"
"1321131445","20210821","1"
"1321131445","20210823","1"
"1321131445","20210824","1"
"1321131445","20210825","1"
"1321131445","20210826","1"
"1321131445","20210827","1"
"1321131445","20210828","1"
"1321131445","20210830","1"
"1321131445","20210831","1"
"1321131445","20210901","1"
"1321131445","20210902","1"
"1321131445","20210903","1"
"1321131445","20210904","1"
"1321131445","20210906","1"
"1321131445","20210907","1"
"1321131445","20210908","1"
"1321131445","20210909","1"
"1321131445","20210910","1"
"1321131445","20210911","1"
"1321131445","20210913","1"
"1321131445","20210914","1"
"1321131445","20210915","1"
"1321131445","20210916","1"
"1321131445","20210917","1"
"1321131445","20210918","1"
"1321131445","20210920","1"
"1321131445","20210921","1"
"1321131445","20210922","1"
"1321131445","20210923","1"
"1321131445","20210924","1"
"1321131445","20210925","1"
"1321131445","20210927","1"
"1321131445","20210928","1"
"1321131445","20210929","1"
"1321131445","20210930","1"
"1321131445","20211001","1"
"1321131445","20211002","1"
"1321131445","20211004","1"
"1321131445","20211005","1"
"1321131445","20211006","1"
"1321131445","20211007","1"
"1321131445","20211008","1"
"1321131445","20211009","1"
"1321131445","20211011","1"
"1321131445","20211012","1"
"1321131445","20211013","1"
"1321131445","20211014","1"
"1321131445","20211015","1"
"1321131445","20231019","1"
"1321131445","20231020","1"
"1321131445","20231021","1"
"1321131445","20231023","1"
"1321131445","20231024","1"
"1321131445","20231025","1"
"1321131445","20231026","1"
"1321131445","20231027","1"
"1321131445","20231028","1"
"1321131445","20231030","1"
"1321131445","20231031","1"
"1321131445","20231102","1"
"1321131445","20231103","1"
"1321131445","20231104","1"
"1321131445","20231106","1"
"1321131445","20231107","1"
"1321131445","20231108","1"
"1321131445","20231109","1"
"1321131445","20231110","1"
"1321131445","20231111","1"
"1321131445","20231113","1"
"1321131445","20231114","1"
"1321131445","20231115","1"
"1321131445","20231116","1"
"1321131445","20231117","1"
"1321131445","20231118","1"
"1321131445","20231120","1"
"1321131445","20231121","1"
"1321131445","20231122","1"
"1321131445","20231123","1"
"1321131445","20231124","1"
"1321131445","20231125","1"
"1321131445","20231127","1"
"1321131445","20231128","1"
"1321131445","20231129","1"
"1321131445","20231130","1"
"1321131445","20231201","1"
"1321131445","20231202","1"
"1321131445","20231204","1"
"1321131445","20231205","1"
"1321131445","20231206","1"
"1321131445","20231207","1"
"1321131445","20231208","1"
"1321131445","20231209","1"
"1321131445","20231211","1"
"1321131445","20231212","1"
"1321131445","20231213","1"
"1321131445","20231214","1"
"1321131445","20231215","1"
"1321131445","20231216","1"
"1321131445","20231218","1"
"1321131445","20231219","1"
"1321131445","20231220","1"
"1321131445","20231221","1"
"1321131445","20231222","1"
"1321131445","20231223","1"
"1321131445","20231227","1"
"1321131445","20231228","1"
"1321131445","20231229","1"
"1321131445","20231230","1"
"1321131445","20240102","1"
"1321131445","20240103","1"
"1321131445","20240104","1"
"1321131445","20240105","1"
"1321131445","20240108","1"
"1321131445","20240109","1"
"1321131445","20240110","1"
"1321131445","20240111","1"
"1321131445","20240112","1"
"1321131445","20240113","1"
"1321131445","20240115","1"
"1321131445","20240116","1"
"1321131445","20240117","1"
"1321131445","20240118","1"
"1321131445","20240119","1"
"1321131445","20240120","1"
"1321131445","20240122","1"
"1321131445","20240123","1"
"1321131445","20240124","1"
"1321131445","20240125","1"
"1321131445","20240126","1"
"1321131445","20240127","1"
"1321131445","20240129","1"
"1321131445","20240130","1"
"1321131445","20240131","1"
"1321131445","20240201","1"
"1321131445","20240202","1"
"1321131445","20240203","1"
"1321131445","20240205","1"
"1321131445","20240206","1"
"1321131445","20240207","1"
"1321131445","20240208","1"
"1321131445","20240209","1"
"1321131445","20240210","1"
"1321131445","20240212","1"
"1321131445","20240213","1"
"1321131445","20240214","1"
"1321131445","20240215","1"
"1321131445","20240216","1"
"1321131445","20240217","1"
"1321131445","20240219","1"
"1321131445","20240220","1"
"1321131445","20240221","1"
"1321131445","20240222","1"
"1321131445","20240223","1"
"1321131445","20240224","1"
"1321131445","20240226","1"
"1321131445","20240227","1"
"1321131445","20240228","1"
"1321131445","20240229","1"
"1321131445","20240301","1"
"1321131445","20240302","1"
"1321131445","20240304","1"
"1321131445","20240305","1"
"1321131445","20240306","1"
"1321131445","20240307","1"
"1321131445","20240308","1"
"1321131445","20240309","1"
"1321131445","20240311","1"
"1321131445","20240312","1"
"1321131445","20240313","1"
"1321131445","20240314","1"
"1321131445","20240315","1"
"1321131445","20240316","1"
"1321131445","20240318","1"
"1321131445","20240319","1"
"1321131445","20240320","1"
"1321131445","20240321","1"
"1321131445","20240322","1"
"1321131445","20240323","1"
"1321131445","20240325","1"
"1321131445","20240326","1"
"1321131445","20240327","1"
"1321131445","20240328","1"
"1321131445","20240329","1"
"1321131445","20240330","1"
"1321131445","20240402","1"
"1321131445","20240403","1"
"1321131445","20240404","1"
"1321131445","20240405","1"
"1321131445","20240406","1"
"1321131445","20240408","1"
"1321131445","20240409","1"
"1321131445","20240410","1"
"1321131445","20240411","1"
"1321131445","20240412","1"
"1321131445","20240413","1"
"1321131445","20240415","1"
"1321131445","20240416","1"
"1321131445","20240417","1"
"1321131445","20240418","1"
"1321131445","20231018","1"
"1321131445","20230420","1"
"1321131445","20230421","1"
"1321131445","20230422","1"
"1321131445","20230424","1"
"1321131445","20230426","1"
"1321131445","20230427","1"
"1321131445","20230428","1"
"1321131445","20230429","1"
"1321131445","20230502","1"
"1321131445","20230503","1"
"1321131445","20230504","1"
"1321131445","20230505","1"
"1321131445","20230506","1"
"1321131445","20230508","1"
"1321131445","20230509","1"
"1321131445","20230510","1"
"1321131445","20230511","1"
"1321131445","20230512","1"
"1321131445","20230513","1"
"1321131445","20230515","1"
"1321131445","20230516","1"
"1321131445","20230517","1"
"1321131445","20230518","1"
"1321131445","20230519","1"
"1321131445","20230520","1"
"1321131445","20230522","1"
"1321131445","20230523","1"
"1321131445","20230524","1"
"1321131445","20230525","1"
"1321131445","20230526","1"
"1321131445","20230527","1"
"1321131445","20230529","1"
"1321131445","20230530","1"
"1321131445","20230531","1"
"1321131445","20230601","1"
"1321131445","20230603","1"
"1321131445","20230605","1"
"1321131445","20230606","1"
"1321131445","20230607","1"
"1321131445","20230608","1"
"1321131445","20230609","1"
"1321131445","20230610","1"
"1321131445","20230612","1"
"1321131445","20230613","1"
"1321131445","20230614","1"
"1321131445","20230615","1"
"1321131445","20230616","1"
"1321131445","20230617","1"
"1321131445","20230619","1"
"1321131445","20230620","1"
"1321131445","20230621","1"
"1321131445","20230622","1"
"1321131445","20230623","1"
"1321131445","20230624","1"
"1321131445","20230626","1"
"1321131445","20230627","1"
"1321131445","20230628","1"
"1321131445","20230629","1"
"1321131445","20230630","1"
"1321131445","20230701","1"
"1321131445","20230703","1"
"1321131445","20230704","1"
"1321131445","20230705","1"
"1321131445","20230706","1"
"1321131445","20230707","1"
"1321131445","20230708","1"
"1321131445","20230710","1"
"1321131445","20230711","1"
"1321131445","20230712","1"
"1321131445","20230713","1"
"1321131445","20230714","1"
"1321131445","20230715","1"
"1321131445","20230717","1"
"1321131445","20230718","1"
"1321131445","20230719","1"
"1321131445","20230720","1"
"1321131445","20230721","1"
"1321131445","20230722","1"
"1321131445","20230724","1"
"1321131445","20230725","1"
"1321131445","20230726","1"
"1321131445","20230727","1"
"1321131445","20230728","1"
"1321131445","20230729","1"
"1321131445","20230731","1"
"1321131445","20230801","1"
"1321131445","20230802","1"
"1321131445","20230803","1"
"1321131445","20230804","1"
"1321131445","20230805","1"
"1321131445","20230807","1"
"1321131445","20230808","1"
"1321131445","20230809","1"
"1321131445","20230810","1"
"1321131445","20230811","1"
"1321131445","20230812","1"
"1321131445","20230814","1"
"1321131445","20230816","1"
"1321131445","20230817","1"
"1321131445","20230818","1"
"1321131445","20230819","1"
"1321131445","20230821","1"
"1321131445","20230822","1"
"1321131445","20230823","1"
"1321131445","20230824","1"
"1321131445","20230825","1"
"1321131445","20230826","1"
"1321131445","20230828","1"
"1321131445","20230829","1"
"1321131445","20230830","1"
"1321131445","20230831","1"
"1321131445","20230901","1"
"1321131445","20230902","1"
"1321131445","20230904","1"
"1321131445","20230905","1"
"1321131445","20230906","1"
"1321131445","20230907","1"
"1321131445","20230908","1"
"1321131445","20230909","1"
"1321131445","20230911","1"
"1321131445","20230912","1"
"1321131445","20230913","1"
"1321131445","20230914","1"
"1321131445","20230915","1"
"1321131445","20230916","1"
"1321131445","20230918","1"
"1321131445","20230919","1"
"1321131445","20230920","1"
"1321131445","20230921","1"
"1321131445","20230922","1"
"1321131445","20230923","1"
"1321131445","20230925","1"
"1321131445","20230926","1"
"1321131445","20230927","1"
"1321131445","20230928","1"
"1321131445","20230929","1"
"1321131445","20230930","1"
"1321131445","20231002","1"
"1321131445","20231003","1"
"1321131445","20231004","1"
"1321131445","20231005","1"
"1321131445","20231006","1"
"1321131445","20231007","1"
"1321131445","20231009","1"
"1321131445","20231010","1"
"1321131445","20231011","1"
"1321131445","20231012","1"
"1321131445","20231013","1"
"1321131445","20231014","1"
"1321131445","20231016","1"
"1321131445","20231017","1"
"1321131445","20251015","1"
"1321131445","20251016","1"
"1321131445","20251017","1"
"1321131445","20251018","1"
"1321131445","20251020","1"
"1321131445","20251021","1"
"1321131445","20251022","1"
"1321131445","20251023","1"
"1321131445","20251024","1"
"1321131445","20251025","1"
"1321131445","20251027","1"
"1321131445","20251028","1"
"1321131445","20251029","1"
"1321131445","20251030","1"
"1321131445","20251031","1"
"1321131445","20251103","1"
"1321131445","20251104","1"
"1321131445","20251105","1"
"1321131445","20251106","1"
"1321131445","20251107","1"
"1321131445","20251108","1"
"1321131445","20251110","1"
"1321131445","20251111","1"
"1321131445","20251112","1"
"1321131445","20251113","1"
"1321131445","20251114","1"
"1321131445","20251115","1"
"1321131445","20251117","1"
"1321131445","20251118","1"
"1321131445","20251119","1"
"1321131445","20251120","1"
"1321131445","20251121","1"
"1321131445","20251122","1"
"1321131445","20251124","1"
"1321131445","20251125","1"
"1321131445","20251126","1"
"1321131445","20251127","1"
"1321131445","20251128","1"
"1321131445","20251129","1"
"1321131445","20251201","1"
"1321131445","20251202","1"
"1321131445","20251203","1"
"1321131445","20251204","1"
"1321131445","20251205","1"
"1321131445","20251206","1"
"1321131445","20251208","1"
"1321131445","20251209","1"
"1321131445","20251210","1"
"1321131445","20251211","1"
"1321131445","20251212","1"
"1321131445","20251213","1"
"1321131445","20251215","1"
"1321131445","20251216","1"
"1321131445","20251217","1"
"1321131445","20251218","1"
"1321131445","20251219","1"
"1321131445","20251220","1"
"1321131445","20251222","1"
"1321131445","20251223","1"
"1321131445","20251224","1"
"1321131445","20251227","1"
"1321131445","20251229","1"
"1321131445","20251230","1"
"1321131445","20251231","1"
"1321131445","20241009","1"
"1321131445","20241010","1"
"1321131445","20241011","1"
"1321131445","20241012","1"
"1321131445","20241014","1"
"1321131445","20241015","1"
"1321131445","20220426","1"
"1321131445","20220427","1"
"1321131445","20220428","1"
"1321131445","20220429","1"
"1321131445","20220430","1"
"1321131445","20220502","1"
"1321131445","20220503","1"
"1321131445","20220504","1"
"1321131445","20220505","1"
"1321131445","20220506","1"
"1321131445","20220507","1"
"1321131445","20220509","1"
"1321131445","20220510","1"
"1321131445","20220511","1"
"1321131445","20220512","1"
"1321131445","20220513","1"
"1321131445","20220514","1"
"1321131445","20220516","1"
"1321131445","20220517","1"
"1321131445","20220518","1"
"1321131445","20220519","1"
"1321131445","20220520","1"
"1321131445","20220521","1"
"1321131445","20220523","1"
"1321131445","20220524","1"
"1321131445","20220525","1"
"1321131445","20220526","1"
"1321131445","20220527","1"
"1321131445","20220528","1"
"1321131445","20220530","1"
"1321131445","20220531","1"
"1321131445","20220601","1"
"1321131445","20220603","1"
"1321131445","20220604","1"
"1321131445","20220606","1"
"1321131445","20220607","1"
"1321131445","20220608","1"
"1321131445","20220609","1"
"1321131445","20220610","1"
"1321131445","20220611","1"
"1321131445","20220613","1"
"1321131445","20220614","1"
"1321131445","20220615","1"
"1321131445","20220616","1"
"1321131445","20220617","1"
"1321131445","20220618","1"
"1321131445","20220620","1"
"1321131445","20220621","1"
"1321131445","20220622","1"
"1321131445","20220623","1"
"1321131445","20220624","1"
"1321131445","20220625","1"
"1321131445","20220627","1"
"1321131445","20220628","1"
"1321131445","20220629","1"
"1321131445","20220630","1"
"1321131445","20220701","1"
"1321131445","20220702","1"
"1321131445","20220704","1"
"1321131445","20220705","1"
"1321131445","20220706","1"
"1321131445","20220707","1"
"1321131445","20220708","1"
"1321131445","20220709","1"
"1321131445","20220711","1"
"1321131445","20220712","1"
"1321131445","20220713","1"
"1321131445","20220714","1"
"1321131445","20220715","1"
"1321131445","20220716","1"
"1321131445","20220718","1"
"1321131445","20220719","1"
"1321131445","20220720","1"
"1321131445","20220721","1"
"1321131445","20220722","1"
"1321131445","20220723","1"
"1321131445","20220725","1"
"1321131445","20220726","1"
"1321131445","20220727","1"
"1321131445","20220728","1"
"1321131445","20220729","1"
"1321131445","20220730","1"
"1321131445","20220801","1"
"1321131445","20220802","1"
"1321131445","20220803","1"
"1321131445","20220804","1"
"1321131445","20220805","1"
"1321131445","20220806","1"
"1321131445","20220808","1"
"1321131445","20220809","1"
"1321131445","20220810","1"
"1321131445","20220811","1"
"1321131445","20220812","1"
"1321131445","20220813","1"
"1321131445","20220816","1"
"1321131445","20220817","1"
"1321131445","20220818","1"
"1321131445","20220819","1"
"1321131445","20220820","1"
"1321131445","20220822","1"
"1321131445","20220823","1"
"1321131445","20220824","1"
"1321131445","20220825","1"
"1321131445","20220826","1"
"1321131445","20220827","1"
"1321131445","20220829","1"
"1321131445","20220830","1"
"1321131445","20220831","1"
"1321131445","20220901","1"
"1321131445","20220902","1"
"1321131445","20220903","1"
"1321131445","20220905","1"
"1321131445","20220906","1"
"1321131445","20220907","1"
"1321131445","20220908","1"
"1321131445","20220909","1"
"1321131445","20220910","1"
"1321131445","20220912","1"
"1321131445","20220913","1"
"1321131445","20220914","1"
"1321131445","20220915","1"
"1321131445","20220916","1"
"1321131445","20220917","1"
"1321131445","20220919","1"
"1321131445","20220920","1"
"1321131445","20220921","1"
"1321131445","20220922","1"
"1321131445","20220923","1"
"1321131445","20220924","1"
"1321131445","20220926","1"
"1321131445","20220927","1"
"1321131445","20220928","1"
"1321131445","20220929","1"
"1321131445","20220930","1"
"1321131445","20221001","1"
"1321131445","20221003","1"
"1321131445","20221004","1"
"1321131445","20221005","1"
"1321131445","20221006","1"
"1321131445","20221007","1"
"1321131445","20221008","1"
"1321131445","20221010","1"
"1321131445","20221011","1"
"1321131445","20221012","1"
"1321131445","20221013","1"
"1321131445","20221014","1"
"1321131445","20221015","1"
"1321131445","20221017","1"
"1321131445","20221018","1"
"1321131445","20221019","1"
"1321131445","20221020","1"
"1321131445","20241016","1"
"1321131445","20241017","1"
"1321131445","20241018","1"
"1321131445","20241019","1"
"1321131445","20241021","1"
"1321131445","20241022","1"
"1321131445","20241023","1"
"1321131445","20241024","1"
"1321131445","20241025","1"
"1321131445","20241026","1"
"1321131445","20241028","1"
"1321131445","20241029","1"
"1321131445","20241030","1"
"1321131445","20241031","1"
"1321131445","20241102","1"
"1321131445","20241104","1"
"1321131445","20241105","1"
"1321131445","20241106","1"
"1321131445","20241107","1"
"1321131445","20241108","1"
"1321131445","20241109","1"
"1321131445","20241111","1"
"1321131445","20241112","1"
"1321131445","20241113","1"
"1321131445","20241114","1"
"1321131445","20241115","1"
"1321131445","20241116","1"
"1321131445","20241118","1"
"1321131445","20241119","1"
"1321131445","20241120","1"
"1321131445","20241121","1"
"1321131445","20241122","1"
"1321131445","20241123","1"
"1321131445","20241125","1"
"1321131445","20241126","1"
"1321131445","20241127","1"
"1321131445","20241128","1"
"1321131445","20241129","1"
"1321131445","20241130","1"
"1321131445","20241202","1"
"1321131445","20241203","1"
"1321131445","20241204","1"
"1321131445","20241205","1"
"1321131445","20241206","1"
"1321131445","20241207","1"
"1321131445","20241209","1"
"1321131445","20241210","1"
"1321131445","20241211","1"
"1321131445","20241212","1"
"1321131445","20241213","1"
"1321131445","20241214","1"
"1321131445","20241216","1"
"1321131445","20241217","1"
"1321131445","20241218","1"
"1321131445","20241219","1"
"1321131445","20241220","1"
"1321131445","20241221","1"
"1321131445","20241223","1"
"1321131445","20241224","1"
"1321131445","20241227","1"
"1321131445","20241228","1"
"1321131445","20241230","1"
"1321131445","20241231","1"
"1321131445","20250102","1"
"1321131445","20250103","1"
"1321131445","20250104","1"
"1321131445","20250107","1"
"1321131445","20250108","1"
"1321131445","20250109","1"
"1321131445","20250110","1"
"1321131445","20250111","1"
"1321131445","20250113","1"
"1321131445","20250114","1"
"1321131445","20250115","1"
"1321131445","20250116","1"
"1321131445","20250117","1"
"1321131445","20250118","1"
"1321131445","20250120","1"
"1321131445","20250121","1"
"1321131445","20250122","1"
"1321131445","20250123","1"
"1321131445","20250124","1"
"1321131445","20250125","1"
"1321131445","20250127","1"
"1321131445","20250128","1"
"1321131445","20250129","1"
"1321131445","20250130","1"
"1321131445","20250131","1"
"1321131445","20250201","1"
"1321131445","20250203","1"
"1321131445","20250204","1"
"1321131445","20250205","1"
"1321131445","20250206","1"
"1321131445","20250207","1"
"1321131445","20250208","1"
"1321131445","20250210","1"
"1321131445","20250211","1"
"1321131445","20250212","1"
"1321131445","20250213","1"
"1321131445","20250214","1"
"1321131445","20250215","1"
"1321131445","20250217","1"
"1321131445","20250218","1"
"1321131445","20250219","1"
"1321131445","20250220","1"
"1321131445","20250221","1"
"1321131445","20250222","1"
"1321131445","20250224","1"
"1321131445","20250225","1"
"1321131445","20250226","1"
"1321131445","20250227","1"
"1321131445","20250228","1"
"1321131445","20250301","1"
"1321131445","20250303","1"
"1321131445","20250304","1"
"1321131445","20250305","1"
"1321131445","20250306","1"
"1321131445","20250307","1"
"1321131445","20250308","1"
"1321131445","20250310","1"
"1321131445","20250311","1"
"1321131445","20250312","1"
"1321131445","20250313","1"
"1321131445","20250314","1"
"1321131445","20250315","1"
"1321131445","20250317","1"
"1321131445","20250318","1"
"1321131445","20250319","1"
"1321131445","20250320","1"
"1321131445","20250321","1"
"1321131445","20250322","1"
"1321131445","20250324","1"
"1321131445","20250325","1"
"1321131445","20250326","1"
"1321131445","20250327","1"
"1321131445","20250328","1"
"1321131445","20250329","1"
"1321131445","20250331","1"
"1321131445","20250401","1"
"1321131445","20250402","1"
"1321131445","20250403","1"
"1321131445","20250404","1"
"1321131445","20250405","1"
"1321131445","20250407","1"
"1321131445","20250408","1"
"1321131445","20250409","1"
"1321131445","20250410","1"
"1321131445","20250411","1"
"1321131445","20250412","1"
"1321131445","20250414","1"
"1321131445","20250415","1"
"1321131445","20221021","1"
"1321131445","20221022","1"
"1321131445","20221024","1"
"1321131445","20221025","1"
"1321131445","20221026","1"
"1321131445","20221027","1"
"1321131445","20221028","1"
"1321131445","20221029","1"
"1321131445","20221031","1"
"1321131445","20221102","1"
"1321131445","20221103","1"
"1321131445","20221104","1"
"1321131445","20221105","1"
"1321131445","20221107","1"
"1321131445","20221108","1"
"1321131445","20221109","1"
"1321131445","20221110","1"
"1321131445","20221111","1"
"1321131445","20221112","1"
"1321131445","20221114","1"
"1321131445","20221115","1"
"1321131445","20221116","1"
"1321131445","20221117","1"
"1321131445","20221118","1"
"1321131445","20221119","1"
"1321131445","20221121","1"
"1321131445","20221122","1"
"1321131445","20221123","1"
"1321131445","20221124","1"
"1321131445","20221125","1"
"1321131445","20221126","1"
"1321131445","20221128","1"
"1321131445","20221129","1"
"1321131445","20221130","1"
"1321131445","20221201","1"
"1321131445","20221202","1"
"1321131445","20221203","1"
"1321131445","20221205","1"
"1321131445","20221206","1"
"1321131445","20221207","1"
"1321131445","20221208","1"
"1321131445","20221209","1"
"1321131445","20221210","1"
"1321131445","20221212","1"
"1321131445","20221213","1"
"1321131445","20221214","1"
"1321131445","20221215","1"
"1321131445","20221216","1"
"1321131445","20221217","1"
"1321131445","20221219","1"
"1321131445","20221220","1"
"1321131445","20221221","1"
"1321131445","20221222","1"
"1321131445","20221223","1"
"1321131445","20221224","1"
"1321131445","20221227","1"
"1321131445","20221228","1"
"1321131445","20221229","1"
"1321131445","20221230","1"
"1321131445","20221231","1"
"1321131445","20230102","1"
"1321131445","20230103","1"
"1321131445","20230104","1"
"1321131445","20230105","1"
"1321131445","20230107","1"
"1321131445","20230109","1"
"1321131445","20230110","1"
"1321131445","20230111","1"
"1321131445","20230112","1"
"1321131445","20230113","1"
"1321131445","20230114","1"
"1321131445","20230116","1"
"1321131445","20230117","1"
"1321131445","20230118","1"
"1321131445","20230119","1"
"1321131445","20230120","1"
"1321131445","20230121","1"
"1321131445","20230123","1"
"1321131445","20230124","1"
"1321131445","20230125","1"
"1321131445","20230126","1"
"1321131445","20230127","1"
"1321131445","20230128","1"
"1321131445","20230130","1"
"1321131445","20230131","1"
"1321131445","20230201","1"
"1321131445","20230202","1"
"1321131445","20230203","1"
"1321131445","20230204","1"
"1321131445","20230206","1"
"1321131445","20230207","1"
"1321131445","20230208","1"
"1321131445","20230209","1"
"1321131445","20230210","1"
"1321131445","20230211","1"
"1321131445","20230213","1"
"1321131445","20230214","1"
"1321131445","20230215","1"
"1321131445","20230216","1"
"1321131445","20230217","1"
"1321131445","20230218","1"
"1321131445","20230220","1"
"1321131445","20230221","1"
"1321131445","20230222","1"
"1321131445","20230223","1"
"1321131445","20230224","1"
"1321131445","20230225","1"
"1321131445","20230227","1"
"1321131445","20230228","1"
"1321131445","20230301","1"
"1321131445","20230302","1"
"1321131445","20230303","1"
"1321131445","20230304","1"
"1321131445","20230306","1"
"1321131445","20230307","1"
"1321131445","20230308","1"
"1321131445","20230309","1"
"1321131445","20230310","1"
"1321131445","20230311","1"
"1321131445","20230313","1"
"1321131445","20230314","1"
"1321131445","20230315","1"
"1321131445","20230316","1"
"1321131445","20230317","1"
"1321131445","20230318","1"
"1321131445","20230320","1"
"1321131445","20230321","1"
"1321131445","20230322","1"
"1321131445","20230323","1"
"1321131445","20230324","1"
"1321131445","20230325","1"
"1321131445","20230327","1"
"1321131445","20230328","1"
"1321131445","20230329","1"
"1321131445","20230330","1"
"1321131445","20230331","1"
